name,latitude,longitude,address,station_id,categories,distance,popularity
Homer's Run,40.861281970750994,-73.921417593956,"Seaman Ave (Isham st), New York, NY 10034",16033,Dog Park,1091,0.9867587335012973
Dyckman Express Restaurant,40.861281970750994,-73.921417593956,"101 Dyckman St (Nagle Ave), New York, NY 10040",13097,"Caribbean Restaurant, South American Restaurant, Spanish Restaurant",300,0.9889256571278155
Frenchette,40.717571,-74.005549,"241 W Broadway (at N Moore St), New York, NY 10013",13152,Brasserie,225,0.9833273793855526
The Odeon,40.717571,-74.005549,"145 W Broadway (at Thomas St), New York, NY 10013",13068,"American Restaurant, French Restaurant, Italian Restaurant",219,0.993560335426616
Tamarind Tribeca,40.717571,-74.005549,"99 Hudson St (at Franklin St), New York, NY 10013",13072,"Asian Restaurant, South Indian Restaurant",323,0.9902864475613883
The Bar At Au Cheval,40.717571,-74.005549,"33 Cortlandt Aly (btwn White & Walker St), New York, NY 10013",13031,"Burger Joint, Diner, American Restaurant",306,0.9931842966194111
Spring Studios,40.717571,-74.005549,"50 Varick St, New York, NY 10013",10037,"Concert Hall, Restaurant",375,0.9932054488023164
Bubby's,40.717571,-74.005549,"120 Hudson St (btwn Franklin & Moore St), New York, NY 10013",13002,"Bakery, American Restaurant",365,0.9946814011205957
Los Tacos No. 1,40.717571,-74.005549,"136 Church St (btw Murray & Warren), New York, NY 10007",13306,Taco Restaurant,455,0.9989423908547362
Laughing Man Coffee & Tea,40.717571,-74.005549,"184 Duane St (btwn Greenwich & Hudson St.), New York, NY 10013",13034,"Café, Coffee Shop, Restaurant",384,0.9858515398789155
Interlude Cafe,40.717571,-74.005549,"145 Hudson St, New York, NY 10013",13034,"Café, Restaurant",467,0.9943876208024668
La Mercerie,40.717571,-74.005549,"53 Howard St (at Mercer St), New York, NY 10013",13148,French Restaurant,411,0.989567273342609
Claudette,40.73275887045087,-73.99581670761108,"24 5th Ave (btwn W 9th & W 10th St), New York, NY 10011",13148,"French Restaurant, Mediterranean Restaurant",36,0.992559132102433
Washington Square Park,40.73275887045087,-73.99581670761108,"5 Avenue A (btwn MacDougal St & University Pl), New York, NY 10009",16039,Urban Park,256,0.9998989395705636
Brooklyn Bagel & Coffee Company,40.73275887045087,-73.99581670761108,"63 E 8th St (Mercer Street), New York, NY 10003",13001,"Bagel Shop, Restaurant, Coffee Shop",297,0.9912312450644907
Whistle & Fizz,40.73275887045087,-73.99581670761108,"254 Greene St (btwn Waverly Pl & E 8th St), New York, NY 10003",13035,"Coffee Shop, American Restaurant, Asian Restaurant",263,0.9805470424547813
Joseph Leonard,40.73275887045087,-73.99581670761108,"170 Waverly Pl (btwn Christopher & W 10th St), New York, NY 10014",13148,"French Restaurant, New American Restaurant",511,0.9913511074342872
IFC Center,40.73275887045087,-73.99581670761108,"323 Avenue of the Americas (at W 3rd St), New York, NY 10014",10025,"Drive-in Theater, Indie Movie Theater, Restaurant",497,0.9992690745684955
Breads Bakery,40.73275887045087,-73.99581670761108,"18 E 16th St (btwn Union Sq W & 5th Ave), New York, NY 10003",13002,"Bakery, Restaurant",544,0.9928200090249314
Ippudo,40.73275887045087,-73.99581670761108,"65 4th Ave (btwn E 9th & E 10th St), New York, NY 10003",13272,Ramen Restaurant,507,0.992718948595495
Joe Coffee Company,40.73275887045087,-73.99581670761108,"141 Waverly Pl (at Gay St.), New York, NY 10014",13034,"Café, Coffee Shop, Restaurant",404,0.9887587899071184
Union Square Park,40.73275887045087,-73.99581670761108,"E 14TH St (btwn E 14th & E 17th St), New York, NY 10003",16037,Playground,581,0.9999788478170947
Heather Garden,40.859166,-73.933872,"Margaret Corbin Dr, New York, NY 10040",16005,"Botanical Garden, Garden, Sporting Goods Retail",171,0.9798114165381867
Fort Tryon Park,40.859166,-73.933872,"1 Margaret Corbin Dr (at Fort Tyron Pl), New York, NY 10040",16036,"Picnic Area, Playground",393,0.9996098597375249
Fort Tryon Park Dog Run,40.859166,-73.933872,"Margaret Corbin Dr, New York, NY 10040",16033,Dog Park,336,0.9777596547963749
Inspiration Point,40.859166,-73.933872,"Fort Washington Pk Greenway (at W 190th St), New York, NY 10033",16046,Scenic Lookout,299,0.9424449103147445
Linden Terrace,40.859166,-73.933872,"New York, NY 10040",16000,Landmarks and Outdoors,272,0.9761121347723085
Chittenden Overlook,40.859166,-73.933872,"Chittenden Ave (at W 186th St), New York, NY 10033",16046,Scenic Lookout,651,0.9771509419772121
Le Chéile,40.859166,-73.933872,"839 W 181st St (at Cabrini Blvd), New York, NY 10033",13003,"Bar, Restaurant",998,0.9781920994246607
Jacob Javits Playground,40.859166,-73.933872,"Cabrini Blvd (Ft Washington), New York, NY 10040",16037,Playground,88,0.9962819162937615
Burger Heights,40.859166,-73.933872,"177 Wadsworth Ave (btwn W 181st St. & W 182nd St.), New York, NY 10033",13031,"Burger Joint, American Restaurant, Fast Food Restaurant",990,0.9856893731433084
Tryon Public House,40.859166,-73.933872,"4740 Broadway, New York, NY 10040",13018,"Pub, Gastropub, New American Restaurant",825,0.996476986424999
Eastwood,40.71511871996496,-73.98417055606842,"221 E Broadway (at Clinton St.), New York, NY 10002",13009,"Cocktail Bar, American Restaurant, Mediterranean Restaurant",269,0.9921149362614222
Ost Cafe,40.71511871996496,-73.98417055606842,"511 Grand St, New York, NY 10002",13034,"Café, Coffee Shop, Restaurant",174,0.9875507652389727
The Dancer,40.71511871996496,-73.98417055606842,"202 Clinton St, New York, NY 10002",13009,"Cocktail Bar, Restaurant",275,0.9923899146391908
Ernesto's,40.71511871996496,-73.98417055606842,"259 E Broadway, New York, NY 10002",13345,Spanish Restaurant,137,0.9941243936374233
Doughnut Plant,40.71511871996496,-73.98417055606842,"379 Grand St (at Norfolk St), New York, NY 10002",13001,"Bagel Shop, Bakery, American Restaurant",393,0.9944722295340879
Hawa Smoothies,40.71511871996496,-73.98417055606842,"181 E Broadway (btwn Jefferson & Rutgers St), New York, NY 10002",13065,Restaurant,451,0.990488568420261
Little Canal,40.71511871996496,-73.98417055606842,"26 Canal St (at Essex St), New York, NY 10002",13025,"Wine Bar, Coffee Shop, Restaurant",528,0.996775467228218
Metrograph,40.71511871996496,-73.98417055606842,"7 Ludlow St (at Canal St), New York, NY 10002",13068,"American Restaurant, Vegan and Vegetarian Restaurant, Restaurant",578,0.9883075433384725
Davelle,40.71511871996496,-73.98417055606842,"102 Suffolk St (btwn Delancey & Rivington St), New York, NY 10002",13003,"Bar, Café, Japanese Restaurant",429,0.9811745572143045
Wu's Wonton King,40.71511871996496,-73.98417055606842,"165 E Broadway (at Rutgers St), New York, NY 10002",13102,"Cantonese Restaurant, Dim Sum Restaurant",520,0.9989047869740157
Inwood Hill Park,40.86932465640094,-73.91519755125046,"Seaman Ave, New York , 10003, United States (Indian Road), New York, NY 10034",16032,Park,448,0.9991750648666943
Isham Park,40.86932465640094,-73.91519755125046,"1 Park Ter W (Park Terrace East), New York, NY 10034",16032,Park,339,0.9870877674576016
Indian Road Cafe,40.86932465640094,-73.91519755125046,"600 W 218th St (at Indian Rd), New York, NY 10034",13034,"Café, Indian Restaurant, New American Restaurant",484,0.9923687624562855
Liffy II Bar,40.86932465640094,-73.91519755125046,"5009 Broadway, New York, NY 10034",13016,"Lounge, BBQ Joint",179,0.9784271236791637
Bocaditos Bistro,40.86932465640094,-73.91519755125046,"4863 Broadway (Academy), New York, NY 10034",13025,"Wine Bar, Bistro, American Restaurant",765,0.9809348324747114
Hoppin Jalapeno Bar & Grill,40.86932465640094,-73.91519755125046,"597 W 207th St (at Broadway), New York, NY 10034",13303,Mexican Restaurant,524,0.9763988643628022
Salsa Con Fuego,40.86932465640094,-73.91519755125046,"2297 Cedar Ave, Bronx, NY 10468",13016,"Lounge, South American Restaurant, Spanish Restaurant",801,0.9832452258364472
Homer's Run,40.86932465640094,-73.91519755125046,"Seaman Ave (Isham st), New York, NY 10034",16033,Dog Park,586,0.9867587335012973
Elsa La Reina Del Chicharron,40.86932465640094,-73.91519755125046,"4840 Broadway, New York, NY 10034",13342,"Soup Spot, South American Restaurant, Spanish Restaurant",888,0.9781168916632197
Tubby Hook Tavern,40.86932465640094,-73.91519755125046,"4946 Broadway (207th St & Isham), New York, NY 10034",13003,"Bar, American Restaurant",494,0.99655219418644
Indian Road Cafe,40.873054589370895,-73.91837194561958,"600 W 218th St (at Indian Rd), New York, NY 10034",13034,"Café, Indian Restaurant, New American Restaurant",16,0.9923687624562855
Inwood Hill Park,40.873054589370895,-73.91837194561958,"Seaman Ave, New York , 10003, United States (Indian Road), New York, NY 10034",16032,Park,285,0.9991750648666943
Isham Park,40.873054589370895,-73.91837194561958,"1 Park Ter W (Park Terrace East), New York, NY 10034",16032,Park,385,0.9870877674576016
Bocaditos Bistro,40.873054589370895,-73.91837194561958,"4863 Broadway (Academy), New York, NY 10034",13025,"Wine Bar, Bistro, American Restaurant",803,0.9809348324747114
Homer's Run,40.873054589370895,-73.91837194561958,"Seaman Ave (Isham st), New York, NY 10034",16033,Dog Park,358,0.9867587335012973
Hoppin Jalapeno Bar & Grill,40.873054589370895,-73.91837194561958,"597 W 207th St (at Broadway), New York, NY 10034",13303,Mexican Restaurant,669,0.9763988643628022
Liffy II Bar,40.873054589370895,-73.91837194561958,"5009 Broadway, New York, NY 10034",13016,"Lounge, BBQ Joint",454,0.9784271236791637
Elsa La Reina Del Chicharron,40.873054589370895,-73.91837194561958,"4840 Broadway, New York, NY 10034",13342,"Soup Spot, South American Restaurant, Spanish Restaurant",930,0.9781168916632197
Tubby Hook Tavern,40.873054589370895,-73.91837194561958,"4946 Broadway (207th St & Isham), New York, NY 10034",13003,"Bar, American Restaurant",615,0.99655219418644
Grandpa's Brick Oven Pizza,40.873054589370895,-73.91837194561958,"4973 Broadway (Isham Street), New York, NY 10034",13236,"Italian Restaurant, Pizzeria",544,0.9882370360621217
Sushi Katsuei,40.672784,-73.979826,"210 7th Ave (at 3rd St), Brooklyn, NY 11215",13276,Sushi Restaurant,265,0.948903976527373
J.J. Byrne Playground,40.672784,-73.979826,"344 5th Ave (btwn 3rd & 4th St), Brooklyn, NY 11215",16037,Playground,359,0.9914931755139644
Culture: An American Yogurt Company,40.672784,-73.979826,"331 5th Ave (btwn 3rd & 4th St), Brooklyn, NY 11215",13044,"Frozen Yogurt Shop, Ice Cream Parlor, American Restaurant",322,0.9684261122960915
Blueprint,40.672784,-73.979826,"196 5th Ave (btwn Union St & Berkeley Pl), Brooklyn, NY 11217",13009,"Cocktail Bar, American Restaurant, Tapas Restaurant",451,0.975721252541032
The Gate,40.672784,-73.979826,"321 5th Ave (at 3rd St), Brooklyn, NY 11215",13006,"Beer Bar, American Restaurant",293,0.9753307096864642
Brooklyn Burgers & Beer,40.672784,-73.979826,"259 5th Ave (Garfield Pl), Brooklyn, NY 11215",13006,"Beer Bar, Burger Joint, American Restaurant",254,0.963774646758995
The Commissioner,40.672784,-73.979826,"247 5th Ave, Brooklyn, NY 11215",13018,"Pub, Restaurant",271,0.9645106698310651
Union Hall,40.672784,-73.979826,"702 Union St (btwn 5th & 6th Ave), Brooklyn, NY 11215",10039,"Music Venue, Karaoke Bar, American Restaurant",378,0.9816895484723765
La Bagel Delight,40.672784,-73.979826,"284 7th Ave (at 6th St), Brooklyn, NY 11215",13334,"Sandwich Spot, Bagel Shop",468,0.9870169535654559
Bagel Pub,40.672784,-73.979826,"57 7th Ave (Lincoln Place), Brooklyn, NY 11217",13032,"Cafe, Coffee, and Tea House, Bagel Shop, Restaurant",567,0.9794564444577963
Claremont Park,40.837119,-73.902185,"Clay Ave (Mount Eden), New York, NY 10457",16036,"Picnic Area, Playground",564,0.9982435899643552
Wendy’s,40.837119,-73.902185,"4040 3rd Ave, Bronx, NY 10457",13145,Fast Food Restaurant,729,0.9951957019613246
McDonald's,40.837119,-73.902185,"1625 Webster Ave (Clay Ave), Bronx, NY 10457",13031,"Burger Joint, Fast Food Restaurant",561,0.9941108604687204
Golden Krust Caribbean Bakery,40.837119,-73.902185,"3958 Park Ave, Bronx, NY 10457",13002,"Bakery, Caribbean Restaurant",489,0.22719680402252337
Xing Long,40.837119,-73.902185,"553 E 169th St (Between Third Avenue and Fulton Avenue), Bronx, NY 10456",13099,Chinese Restaurant,526,0.949064108966301
Crotona Park Dog Run,40.837119,-73.902185,"Crotona Park, Bronx, NY 10460",16033,Dog Park,575,0.11296127288068465
French Toast,40.837119,-73.902185,"607 E 169th St, Bronx, NY 10456",13148,French Restaurant,576,0.5852805951130474
Courtlandt Community Garden,40.837119,-73.902185,"Bronx, NY 10456",16017,Garden,758,0.9712947497115699
King Grill,40.837119,-73.902185,"855 E 169th St, Bronx, NY 10459",13097,"Caribbean Restaurant, South American Restaurant, Spanish Restaurant",932,0.9912351695280078
McDonald's,40.837119,-73.902185,"1600 Boston Rd (at Seabury Pl), Bronx, NY 10460",13031,"Burger Joint, Fast Food Restaurant",986,0.996711036109724
Other Half Brewing Company,40.671409,-74.001328,"195 Centre St (Smith & Court St), Brooklyn, NY 11231",13003,"Bar, Brewery, Restaurant",322,0.9947977688987693
Santo Brúklin,40.671409,-74.001328,"548 Court St (at W 9th St), Brooklyn, NY 11231",13079,"Brazilian Restaurant, Comfort Food Restaurant, Sandwich Spot",431,0.9599893852454913
Buttermilk Channel,40.671409,-74.001328,"524 Court St (at Huntington St), Brooklyn, NY 11231",13314,"New American Restaurant, Vegan and Vegetarian Restaurant",542,0.960009413084187
Cremini's,40.671409,-74.001328,"521 Court St (9th Street), Brooklyn, NY 11231",13236,Italian Restaurant,431,0.9434263626440753
Frankies (457) Spuntino,40.671409,-74.001328,"457 Court St (btwn 4th Pl & Luquer St), Brooklyn, NY 11231",13236,Italian Restaurant,716,0.9593885500846177
F&F Pizzeria,40.671409,-74.001328,"459 Court St (Luquer St), Brooklyn, NY 11231",13064,Pizzeria,711,0.9516728252270656
Franks Wine Bar,40.671409,-74.001328,"465 Court St (Luquer Street), Brooklyn, NY 11231",13009,"Cocktail Bar, Wine Bar, Italian Restaurant",689,0.9550074603699141
Ugly Baby,40.671409,-74.001328,"407 Smith St (at Fourth Pl), Brooklyn, NY 11231",13352,Thai Restaurant,854,0.9557334695226365
Defonte's,40.671409,-74.001328,"379 Columbia St (at Luquer St), Brooklyn, NY 11231",13039,"Deli, Sandwich Spot",923,0.978830574498553
Four & Twenty Blackbirds,40.671409,-74.001328,"439 3rd Ave (at 8th St), Brooklyn, NY 11215",13002,"Bakery, Coffee Shop, Restaurant",923,0.9753006679284205
Vanderbilt Playground,40.657265,-73.974165,"531 Vanderbilt St (at Vanderbilt St), Brooklyn, NY 11218",16037,Playground,264,0.9591331951412463
The Peninsula,40.657265,-73.974165,"16TH St, Brooklyn, NY 11226",16000,Landmarks and Outdoors,449,0.9655471104835721
Nethermead,40.657265,-73.974165,"Brooklyn, NY 11218",16000,Landmarks and Outdoors,606,0.9799070708284515
The Double Windsor,40.657265,-73.974165,"210 Prospect Park W (at 16th St), Brooklyn, NY 11215",13003,"Bar, Gastropub, American Restaurant",630,0.9854047125504451
Le Paddock,40.657265,-73.974165,"1235 Prospect Ave (at Reeve Pl.), Brooklyn, NY 11218",13025,"Wine Bar, Pizzeria, French Restaurant",513,0.9533551636775117
Prospect Park Dog Beach,40.657265,-73.974165,"West Dr (Upper Pool), Brooklyn, NY",16033,Dog Park,608,0.9689318152231602
Boathouse & Audubon Center,40.657265,-73.974165,"Hill Dr (at East Dr), Brooklyn, NY 11225",16026,Monument,850,0.9806681286988914
John's Deli,40.657265,-73.974165,"1269 Prospect Ave, Brooklyn, NY 11218",13039,Deli,574,0.9632539229529046
Krupa Grocery,40.657265,-73.974165,"231 Prospect Park W (Windsor Place), Brooklyn, NY 11215",13303,"Mexican Restaurant, New American Restaurant",626,0.9706692302300197
Prospect Park Lookout Hill,40.657265,-73.974165,"West Lake Dr (near 16th St Entrance), Brooklyn, NY 11225",16000,Landmarks and Outdoors,183,0.9325111905548713
Cobble Hill Park,40.6893952,-73.9995126,"Clinton St (btwn Congress St & Verandah Pl), Brooklyn, NY 11231",16032,Park,323,0.992189142908643
Bonafide Delicatessen,40.6893952,-73.9995126,"118 Kane St (Hicks Street), Brooklyn, NY 11231",13031,"Burger Joint, Deli, American Restaurant",262,0.9796166671673626
Colonie Restaurant,40.6893952,-73.9995126,"127 Atlantic Ave (btwn Henry & Clinton St), Brooklyn, NY 11201",13263,"Japanese Restaurant, New American Restaurant",334,0.9645857742261744
The Long Island Bar,40.6893952,-73.9995126,"110 Atlantic Ave (at Henry St), Brooklyn, NY 11201",13009,"Cocktail Bar, Gastropub, American Restaurant",295,0.9795365558125795
Elsa,40.6893952,-73.9995126,"136 Atlantic Ave, Brooklyn, NY 11201",13009,"Cocktail Bar, Lounge, Restaurant",374,0.9528945233875087
Cafe Diem Eatery,40.6893952,-73.9995126,"79 Atlantic Ave (btwn Hicks St & Henry St), Brooklyn, NY 11201",13379,Vietnamese Restaurant,254,0.9789006719339882
La Vara,40.6893952,-73.9995126,"268 Clinton St (btwn Warren St & Verandah Pl), Brooklyn, NY 11201",13347,Tapas Restaurant,372,0.9745346030983066
Brooklyn Bridge Park Pier 6,40.6893952,-73.9995126,"Atlantic Ave (at Bridge Park Dr), Brooklyn, NY 11201",16037,Playground,512,0.9991045575903433
Al Badawi,40.6893952,-73.9995126,"151 Atlantic Ave (Clinton St), Brooklyn, NY 11201",13309,Middle Eastern Restaurant,408,0.9664333423458608
Table 87,40.6893952,-73.9995126,"87 Atlantic Ave, Brooklyn, NY 11201",13064,"Pizzeria, Italian Restaurant",262,0.9819499103754218
Black Forest Brooklyn,40.68542400997018,-73.99127773940563,"181 Smith St, Brooklyn, NY 11201",13007,"Beer Garden, German Restaurant",25,0.9919638297233154
Clover Club,40.68542400997018,-73.99127773940563,"210 Smith St (btwn Baltic & Butler St), Brooklyn, NY 11201",13009,"Cocktail Bar, Lounge, American Restaurant",113,0.9774736884269134
Leyenda,40.68542400997018,-73.99127773940563,"221 Smith St (btwn Butler St & Baltic St), Brooklyn, NY 11201",13009,"Cocktail Bar, Mexican Restaurant, South American Restaurant",131,0.9630386236869248
Van Leeuwen Artisan Ice Cream,40.68542400997018,-73.99127773940563,"81 Bergen St (at Smith St), Brooklyn, NY 11201",13035,"Coffee Shop, Ice Cream Parlor, Fast Food Restaurant",172,0.9935360150609347
